scenario,seed,k_known,n,r,sigma_x,d_max,R_task,p_lo,p_hi,F_keep_n,bb_acc,cbm_acc,cbm_mse,F_frac_best_abs_negative,F_mean_best_abs_signed,F_frac_margin_negative,E_frac_best_abs_negative,E_mean_best_abs_signed,E_frac_margin_negative,F_pair_raw_mean,F_pair_raw_max,E_pair_raw_mean,E_pair_raw_max,F_pair_soft_mean,F_pair_soft_max,F_mean_abs_Z,E_pair_soft_mean,E_pair_soft_max,E_mean_abs_Z,pair_soft_eps,S_frob_abs,S_frob_rel,Cov_frob_abs,Cov_frob_rel,Corr_frob_abs,Corr_frob_rel
0,45,2,8000,64,0.3,1,0.75,0.4,0.6,779,0.879,0.883,0.0302709713578224,1,-0.969978332519531,1,0,0.361193358898163,0,0.0406103692948818,0.0406103692948818,0.0318457446992397,0.0318457446992397,0.046497938655698,0.046497938655698,0.873378992080689,0.135580003685888,0.135580003685888,0.234884262084961,0.000001,6.54011249542236,0.949445438458355,0.030827261692042,0.0711794407192075,0.130982486052477,0.0727564549106421
0,46,2,8000,64,0.3,1,0.75,0.4,0.6,900,0.882,0.8805,0.0298103764653206,1,-0.883851408958435,1,0,0.668711423873901,0,0.145911797881126,0.145911797881126,0.0522415153682232,0.0522415153682232,0.294119731005341,0.294119731005341,0.496095597743988,0.58356147399087,0.58356147399087,0.0895208716392517,0.000001,5.8444766998291,0.954691928716111,0.0272388592688128,0.0654761402025511,0.152074385380745,0.0847882246826467
0,47,2,8000,64,0.3,1,0.75,0.4,0.6,764,0.883,0.884,0.02510916441679,0,0.977381348609924,0,0,0.432538986206055,0,0.0798907652497292,0.0798907652497292,0.034358374774456,0.034358374774456,0.0986672050485093,0.0986672050485093,0.809698283672333,1.35443488836062,1.35443488836062,0.0253663137555122,0.000001,7.19857025146484,0.941809372467007,0.0401216653790667,0.0978629847258351,0.128150902007589,0.0709777547486227
0,48,2,8000,64,0.3,1,0.75,0.4,0.6,1056,0.862,0.882,0.0220738425850868,0.5,-0.00308331847190857,0.5,0,0.622080147266388,0,0.352428168058395,0.352428168058395,0.077666848897934,0.077666848897934,1.88359276603145,1.88359276603145,0.187103226780891,0.631936849550193,0.631936849550193,0.122901864349842,0.000001,6.26956605911255,0.930242461547031,0.0220684963050953,0.0509636650643467,0.0687498781997943,0.0373002508309943
0,49,2,8000,64,0.3,1,0.75,0.4,0.6,683,0.866,0.866,0.0260509233921766,0,0.976934194564819,0,0,0.639627695083618,0,0.12431638687849,0.12431638687849,0.0502725169062614,0.0502725169062614,0.193984065424473,0.193984065424473,0.640857756137848,1.72688359294334,1.72688359294334,0.0291106998920441,0.000001,6.82165241241455,0.941236017034442,0.0411791468243725,0.100642613817919,0.106849936322557,0.0588132105042224
0,50,2,8000,64,0.3,1,0.75,0.4,0.6,974,0.865,0.787,0.0353873856365681,0,0.964163362979889,0,0,0.637494325637817,0,0.0988205373287201,0.0988205373287201,0.0584859848022461,0.0584859848022461,0.137545348490496,0.137545348490496,0.718456864356995,0.319156192886694,0.319156192886694,0.183250918984413,0.000001,6.17042589187622,0.942432769395118,0.0361258837246949,0.0880728617724751,0.195062641566815,0.110686931039401
1,1,2,8000,64,0.3,1,0.75,0.4,0.6,200,0.8995,0.8555,0.0448492914438248,0.5,-0.00934085249900818,0.5,0,0.692799925804138,0,0.0917976573109627,0.0917976573109627,0.0420483909547329,0.0420483909547329,0.142135088411027,0.142135088411027,0.645846962928772,0.40980815561428,0.40980815561428,0.102604061365128,0.000001,7.28882551193237,0.990487268461311,0.121161293124235,0.274211332667304,0.191845799407034,0.135627616202481
1,2,2,8000,64,0.3,1,0.75,0.4,0.6,200,0.888,0.888,0.0269588679075241,0.5,0.0532840192317963,0.5,0,0.493387073278427,0,0.0259735826402903,0.0259735826402903,0.0699904039502144,0.0699904039502144,0.0310350745753067,0.0310350745753067,0.836909592151642,2.44289739866461,2.44289739866461,0.0286495704203844,0.000001,7.40425109863281,0.983814849814182,0.0801961660582858,0.173615500605504,0.0440232181375705,0.0309270753477619
1,3,2,8000,64,0.3,1,0.75,0.4,0.6,200,0.895,0.6325,0.0298822149634361,0.5,0.0294839441776276,0.5,0,0.473762452602387,0,0.0866034328937531,0.0866034328937531,0.0454665310680866,0.0454665310680866,0.10943825354134,0.10943825354134,0.791344165802002,1.54003355937211,1.54003355937211,0.0295220781117678,0.000001,7.40866422653198,0.997186176928763,0.0329512011003906,0.0637836801792763,0.0862278229139505,0.0598664894400338
1,4,2,8000,64,0.3,1,0.75,0.4,0.6,200,0.8785,0.8525,0.017628138884902,0.5,0.0584522783756256,0.5,0,0.51690024137497,0,0.0657831132411957,0.0657831132411957,0.0246657114475966,0.0246657114475966,0.0913538471202503,0.0913538471202503,0.720090329647064,0.0932694372157822,0.0932694372157822,0.264455527067184,0.000001,6.24068212509155,0.944051175716105,0.0406584695628809,0.0819431997557953,0.0514827849146749,0.0358021501688662
1,5,2,8000,64,0.3,1,0.75,0.4,0.6,200,0.898,0.898,0.0349320992827416,0,0.936009764671326,0,0,0.691368103027344,0,0.234069645404816,0.234069645404816,0.0257570184767246,0.0257570184767246,0.589380834243591,0.589380834243591,0.397143989801407,0.156647391614778,0.156647391614778,0.164425730705261,0.000001,6.83033418655396,0.982621740697321,0.129792250686499,0.294983530427365,0.298487781348475,0.210228601475381
1,6,2,8000,64,0.3,1,0.75,0.4,0.6,200,0.889,0.881,0.030025377869606,0,0.949029445648193,0,0,0.609918236732483,0,0.239904507994652,0.239904507994652,0.0699360743165016,0.0699360743165016,0.935748845398319,0.935748845398319,0.256376028060913,45.7599068231212,45.7599068231212,0.0015273264143616,0.000001,6.35322046279907,0.956939455771908,0.0516650082072397,0.0992154859078303,0.0924197991274428,0.0640708360726239
1,7,2,8000,64,0.3,1,0.75,0.4,0.6,200,0.8925,0.8925,0.0152648827061057,0,0.845810651779175,0,0,0.669581770896912,0,0.327965945005417,0.327965945005417,0.0237569846212864,0.0237569846212864,2.59008906775203,2.59008906775203,0.126622423529625,0.389882953512892,0.389882953512892,0.060932632535696,0.000001,4.34741926193237,0.898526830546892,0.0845945057056657,0.186620271473804,0.150536122525326,0.106382378024779
